"order","relfirst","relsecond","tokenfirst","tokensecond","lemmafirst","lemmasecond","uposfirst","upossecond","hmLength","sentence","source","size"
"X-case","obl","case","jakson","jälkeen","jakso","jälkeen","NOUN","ADP","1","h1080.21","tdt_all","15136"
"X-case","obl","case","saamista","varten","saaminen","varten","NOUN","ADP","1","j003.1","tdt_all","15136"
"X-case","obl","case","tammikuusta","lähtien","tammikuu","lähtien","NOUN","ADP","2","j003.6","tdt_all","15136"
"X-case","obl","case","tämän","vuoksi","tämä","vuoksi","PRON","ADP","1","j003.8","tdt_all","15136"
"X-case","obl","case","VHS-tautitapausten","vuoksi","VHS#tauti#tapaus","vuoksi","NOUN","ADP","1","j003.11","tdt_all","15136"
"X-case","obl","case","tämän","vuoksi","tämä","vuoksi","PRON","ADP","1","j003.13","tdt_all","15136"
"X-case","obl","case","tämän","vuoksi","tämä","vuoksi","PRON","ADP","1","j003.16","tdt_all","15136"
"X-case","obl","case","tämän","vuoksi","tämä","vuoksi","PRON","ADP","1","j003.17","tdt_all","15136"
"X-case","nmod","case","Komission","puolesta","komissio","puolesta","NOUN","ADP","1","j003.32","tdt_all","15136"
"case-X","case","root","KOHTI","LINJAA","kohti","linja","ADP","NOUN","3","j006.7","tdt_all","15136"
"X-case","obl","case","haasteiden","kanssa","haaste","kanssa","NOUN","ADP","1","j006.14","tdt_all","15136"
"X-case","obl","case","tähän","mennessä","tämä","mennessä","PRON","ADP","1","j006.16","tdt_all","15136"
"X-case","obl","case","ohjelman","mukaan","ohjelma","mukaan","NOUN","ADP","1","j006.23","tdt_all","15136"
"case-X","case","obl","ennen","loppua","ennen","loppu","ADP","NOUN","3","j006.25","tdt_all","15136"
"X-case","obl","case","rahoitusnäkymien","puitteissa","rahoitus#näkymä","puitteissa","NOUN","ADP","1","j006.41","tdt_all","15136"
"X-case","obl","case","tiedotusvälineiden","kanssa","tiedotus#väline","kanssa","NOUN","ADP","1","j006.65","tdt_all","15136"
"X-case","obl","case","lainsäädännön","nojalla","lain#säädäntö","nojalla","NOUN","ADP","1","j006.79","tdt_all","15136"
"X-case","obl","case","maahanmuuttajien","keskuudessa","maahan#muuttaja","keskuudessa","NOUN","ADP","1","j006.83","tdt_all","15136"
"case-X","case","obl","ilman","perustietoja","ilman","perus#tieto","ADP","NOUN","1","j006.87","tdt_all","15136"
"case-X","case","obl","ennen","lähtöä","ennen","lähtö","ADP","NOUN","1","j006.89","tdt_all","15136"
"X-case","obl","case","yleissopimuksen","rinnalla","yleis#sopimus","rinta","NOUN","NOUN","1","j009.6","tdt_all","15136"
"X-case","obl","case","minkä","vuoksi","mikä","vuoksi","PRON","ADP","1","j009.11","tdt_all","15136"
"X-case","obl","case","yhteisön","sisällä","yhteisö","sisällä","NOUN","ADP","1","j009.11","tdt_all","15136"
"X-case","obl","case","onnettomuuden","jälkeen","onnettomuus","jälkeen","NOUN","ADP","1","j009.17","tdt_all","15136"
"case-X","case","obl","ennen","matkaa","ennen","matka","ADP","NOUN","1","j009.20","tdt_all","15136"
"X-case","obl","case","matkustajan","sijaan","matkustaja","sijaan","NOUN","ADP","1","j009.36","tdt_all","15136"
"X-case","obl","case","määrään","saakka","määrä","saakka","NOUN","ADP","1","j009.45","tdt_all","15136"
"X-case","nmod","case","matkustajaa","kohti","matkustaja","kohti","NOUN","ADP","1","j009.54","tdt_all","15136"
"X-case","obl","case","tiedonantovaatimusten","lisäksi","tiedon#anto#vaatimus","lisäksi","NOUN","ADP","1","j009.61","tdt_all","15136"
"case-X","case","obl","ennen","matkaa","ennen","matka","ADP","NOUN","1","j009.63","tdt_all","15136"
"X-case","conj","case","sen","sisällä","se","sisällä","PRON","ADP","1","j009.66","tdt_all","15136"
"X-case","obl","case","kehityksen","mukaan","kehitys","mukaan","NOUN","ADP","10","j009.70","tdt_all","15136"
"X-case","obl","case","vaatimusta","vastaan","vaatimus","vastaan","NOUN","ADP","1","j009.77","tdt_all","15136"
"X-case","obl","case","sen","mukaan","se","mukaan","PRON","ADP","1","j010.4","tdt_all","15136"
"X-case","obl","case","tämän","vuoksi","tämä","vuoksi","PRON","ADP","1","j010.6","tdt_all","15136"
"X-case","obl","case","tavarakuljetusten","välille","tavara#kuljetus","välille","NOUN","ADP","5","j010.6","tdt_all","15136"
"case-X","case","nmod","lukuun","tavarakuljetuksia","lukuun","tavara#kuljetus","ADV","NOUN","5","j010.19","tdt_all","15136"
"case-X","case","nmod","lukuun","moottoriajoneuvoja","lukuun","moottori#ajo#neuvo","ADV","NOUN","11","j010.21","tdt_all","15136"
"X-case","obl","case","soveltamisalan","ulkopuolelle","soveltamis#ala","ulkopuolelle","NOUN","ADP","1","j010.22","tdt_all","15136"
"case-X","case","nmod","riippumatta","siitä","riippumatta","se","ADP","PRON","1","j010.38","tdt_all","15136"
"X-case","obl","case","Jäsenvaltioiden","kanssa","jäsen#valtio","kanssa","NOUN","ADP","1","j012.13","tdt_all","15136"
"X-case","obl","case","rajoitusten","vuoksi","rajoitus","vuoksi","NOUN","ADP","1","j012.40","tdt_all","15136"
"X-case","obl","case","pilottihanketta","varten","pilotti#hanke","varten","NOUN","ADP","1","j012.41","tdt_all","15136"
"X-case","obl","case","koordinointia","varten","koordinointi","varten","NOUN","ADP","1","j012.42","tdt_all","15136"
"X-case","obl","case","tehtävänmäärityksen","mukaan","tehtävä#määritys","mukaan","NOUN","ADP","1","j012.44","tdt_all","15136"
"X-case","nmod","case","tietoja","varten","tieto","varten","NOUN","ADP","1","j012.47","tdt_all","15136"
"X-case","obl","case","puoliväliin","mennessä","puoliväli","mennessä","NOUN","ADP","1","j012.56","tdt_all","15136"
"X-case","obl","case","Sen","vuoksi","se","vuoksi","PRON","ADP","1","j012.71","tdt_all","15136"
"X-case","nmod","case","Komission","puolesta","komissio","puolesta","NOUN","ADP","1","j013.17","tdt_all","15136"
"X-case","obl","case","tämän","vuoksi","tämä","vuoksi","PRON","ADP","1","j016.2","tdt_all","15136"
"X-case","obl","case","tämän","vuoksi","tämä","vuoksi","PRON","ADP","1","j016.2","tdt_all","15136"
"X-case","nmod","case","Komission","puolesta","komissio","puolesta","NOUN","ADP","1","j016.9","tdt_all","15136"
"X-case","obl","case","jälleenmyyntiä","varten","jälleenmyynti","varten","NOUN","ADP","1","j017.3","tdt_all","15136"
"X-case","obl","case","asetuksen","nojalla","asetus","nojalla","NOUN","ADP","3","j017.4","tdt_all","15136"
"X-case","obl","case","kirjan","johdosta","kirja","johdosta","NOUN","ADP","1","j017.6","tdt_all","15136"
"X-case","obl","case","sen","lisäksi","se","lisäksi","PRON","ADP","1","j017.8","tdt_all","15136"
"X-case","obl","case","soveltamisalan","ulkopuolelle","soveltamis#ala","ulkopuolelle","NOUN","ADP","1","j017.9","tdt_all","15136"
"X-case","obl","case","yrityksen","välillä","yritys","välillä","NOUN","ADP","1","j017.9","tdt_all","15136"
"X-case","obl","case","vaikutusten","vuoksi","vaikutus","vuoksi","NOUN","ADP","1","j017.11","tdt_all","15136"
"X-case","obl","case","soveltamisalan","ulkopuolelle","soveltamis#ala","ulkopuolelle","NOUN","ADP","1","j017.11","tdt_all","15136"
"X-case","obl","case","markkinaosuudesta","riippumatta","markkina#osuus","riippumatta","NOUN","ADP","1","j017.11","tdt_all","15136"
"X-case","obl","case","tarkoituksia","varten","tarkoitus","varten","NOUN","ADP","1","j017.12","tdt_all","15136"
"X-case","obl","case","joiden","puitteissa","joka","puitteissa","PRON","ADP","1","j017.12","tdt_all","15136"
"X-case","nmod","case","edellytysten","kanssa","edellytys","kanssa","NOUN","ADP","1","j017.13","tdt_all","15136"
"X-case","obl","case","soveltamisen","ulkopuolelle","soveltaminen","ulkopuolelle","NOUN","ADP","1","j017.14","tdt_all","15136"
"X-case","obl","case","komitean","kanssa","komitea","kanssa","NOUN","ADP","1","j017.14","tdt_all","15136"
"case-X","case","obl","ennen","antamista","ennen","antaminen","ADP","NOUN","3","j017.14","tdt_all","15136"
"case-X","case","conj","ennen","julkaisemista","ennen","julkaiseminen","ADP","NOUN","2","j017.14","tdt_all","15136"
"X-case","obl","case","tarkoituksia","varten","tarkoitus","varten","NOUN","ADP","1","j017.21","tdt_all","15136"
"X-case","obl","case","luovutus-","nojalla","luovutus","nojalla","NOUN","ADP","3","j017.22","tdt_all","15136"
"X-case","obl","case","soveltamisalan","ulkopuolelle","soveltamis#ala","ulkopuolelle","NOUN","ADP","1","j017.28","tdt_all","15136"
"case-X","case","orphan","ennen","julkaisemista","ennen","julkaiseminen","ADP","NOUN","2","j017.31","tdt_all","15136"
"case-X","case","conj","ennen","antamista","ennen","antaminen","ADP","NOUN","2","j017.31","tdt_all","15136"
"case-X","case","orphan","ennen","julkaisemista","ennen","julkaiseminen","ADP","NOUN","2","j017.32","tdt_all","15136"
"case-X","case","conj","ennen","antamista","ennen","antaminen","ADP","NOUN","2","j017.32","tdt_all","15136"
"X-case","nmod","case","edellytysten","kanssa","edellytys","kanssa","NOUN","ADP","1","j017.34","tdt_all","15136"
"X-case","obl","case","sen","jälkeen","se","jälkeen","PRON","ADP","1","j017.36","tdt_all","15136"
"X-case","nmod","case","Neuvoston","puolesta","neuvosto","puolesta","NOUN","ADP","1","j017.39","tdt_all","15136"
"X-case","obl","case","jatkamista","varten","jatkaminen","varten","NOUN","ADP","1","j018.8","tdt_all","15136"
"X-case","obl","case","sen","jälkeen","se","jälkeen","PRON","ADP","1","j018.18","tdt_all","15136"
"X-case","nmod","case","Neuvoston","puolesta","neuvosto","puolesta","NOUN","ADP","1","j018.20","tdt_all","15136"
"X-case","obl","case","jonka","mukaan","joka","mukaan","PRON","ADP","1","j019.11","tdt_all","15136"
"X-case","nmod","case","toimivallan","lisäksi","toimi#valta","lisäksi","NOUN","ADP","1","j019.12","tdt_all","15136"
"X-case","obl","case","toiminnan","vuoksi","toiminta","vuoksi","NOUN","ADP","4","j019.16","tdt_all","15136"
"X-case","nmod","case","jäsenvaltion","kautta","jäsen#valtio","kautta","NOUN","ADP","1","j019.17","tdt_all","15136"
"X-case","obl","case","alakohdan","nojalla","ala#kohta","nojalla","NOUN","ADP","1","j019.32","tdt_all","15136"
"X-case","obl","case","kiireellisyyden","mukaan","kiireellisyys","mukaan","NOUN","ADP","1","j019.34","tdt_all","15136"
"X-case","nmod","case","Neuvoston","puolesta","neuvosto","puolesta","NOUN","ADP","1","j019.41","tdt_all","15136"
"X-case","obl","case","menettelyjen","mukaan","menettely","mukaan","NOUN","ADP","3","j020.10","tdt_all","15136"
"X-case","obl","case","menettelyjen","mukaan","menettely","mukaan","NOUN","ADP","3","j020.12","tdt_all","15136"
"X-case","obl","case","tämän","vuoksi","tämä","vuoksi","PRON","ADP","1","j020.17","tdt_all","15136"
"X-case","obl","case","sen","jälkeen","se","jälkeen","PRON","ADP","1","j020.34","tdt_all","15136"
"X-case","nmod","case","Komission","puolesta","komissio","puolesta","NOUN","ADP","1","j020.38","tdt_all","15136"
"X-case","nmod","case","kohdan","kanssa","kohta","kanssa","NOUN","ADP","1","j021.2","tdt_all","15136"
"X-case","obl","case","15","mennessä","15","mennessä","NUM","ADP","4","j021.5","tdt_all","15136"
"X-case","obl","case","päivämäärän","jälkeen","päivä#määrä","jälkeen","NOUN","ADP","1","j021.5","tdt_all","15136"
"X-case","nmod","case","Neuvoston","puolesta","neuvosto","puolesta","NOUN","ADP","1","j021.20","tdt_all","15136"
"X-case","obl","case","artiklan","nojalla","artikla","nojalla","NOUN","ADP","1","j022.2","tdt_all","15136"
"X-case","obl","case","tämän","vuoksi","tämä","vuoksi","PRON","ADP","1","j022.5","tdt_all","15136"
"X-case","obl","case","tämän","vuoksi","tämä","vuoksi","PRON","ADP","1","j022.5","tdt_all","15136"
"X-case","obl","case","laajuuden","vuoksi","laajuus","vuoksi","NOUN","ADP","1","j022.7","tdt_all","15136"
"X-case","obl","case","joiden","mukaan","joka","mukaan","PRON","ADP","1","j022.9","tdt_all","15136"
"X-case","obl","case","ostajien","mukaan","ostaja","mukaan","NOUN","ADP","5","j022.11","tdt_all","15136"
"X-case","obl","case","käsitteen","ulkopuolelle","käsite","ulkopuolelle","NOUN","ADP","1","j022.13","tdt_all","15136"
"X-case","obl","case","tuottajien","puolesta","tuottaja","puolesta","NOUN","ADP","1","j022.13","tdt_all","15136"
"X-case","obl","case","jäsenvaltioiden","välille","jäsen#valtio","välille","NOUN","ADP","3","j022.15","tdt_all","15136"
"X-case","obl","case","sen","sijaan","se","sijaan","PRON","ADP","1","j022.17","tdt_all","15136"
"X-case","obl","case","rikkomisen","vuoksi","rikkominen","vuoksi","NOUN","ADP","1","j022.17","tdt_all","15136"
"X-case","obl","case","tähän","asti","tämä","asti","PRON","ADP","1","j022.22","tdt_all","15136"
"X-case","obl","case","tuontia","vastaan","tuonti","vastaan","NOUN","ADP","1","j022.24","tdt_all","15136"
"X-case","obl","case","Sen","lisäksi","se","lisäksi","PRON","ADP","1","j022.35","tdt_all","15136"
"X-case","obl","case","Selvyyden","vuoksi","selvyys","vuoksi","NOUN","ADP","5","j022.36","tdt_all","15136"
"X-case","obl","case","sen","vuoksi","se","vuoksi","PRON","ADP","1","j022.36","tdt_all","15136"
"X-case","obl","case","asetuksen","nojalla","asetus","nojalla","NOUN","ADP","8","j022.36","tdt_all","15136"
"X-case","obl","case","sen","kautta","se","kautta","PRON","ADP","1","j022.43","tdt_all","15136"
"X-case","obl","case","joiden","välillä","joka","välillä","PRON","ADP","1","j022.50","tdt_all","15136"
"X-case","obl","case","hintansa","vuoksi","hinta","vuoksi","NOUN","ADP","1","j022.54","tdt_all","15136"
"X-case","obl","case","kustannuserien","suhteen","kustannus#erä","suhteen","NOUN","ADP","1","j022.60","tdt_all","15136"
"X-case","obl","case","perustamistoiminnan","vuoksi","perustamis#toiminta","vuoksi","NOUN","ADP","1","j022.61","tdt_all","15136"
"case-X","case","obl","ennen","tarkastuskäyntejä","ennen","tarkastus#käynti","ADP","NOUN","1","j022.63","tdt_all","15136"
"X-case","obl","case","Myynti-","varten","myynti","varten","NOUN","ADP","8","j022.64","tdt_all","15136"
"X-case","obl","case","alkamisen","jälkeen","alkaminen","jälkeen","NOUN","ADP","1","j022.69","tdt_all","15136"
"X-case","obl","case","viejän","välillä","viejä","välillä","NOUN","ADP","6","j022.72","tdt_all","15136"
"X-case","obl","case","kokonaismäärään","asti","kokonais#määrä","asti","NOUN","ADP","1","j023.11","tdt_all","15136"
"X-case","nmod","case","Komission","puolesta","komissio","puolesta","NOUN","ADP","1","j023.16","tdt_all","15136"
"X-case","obl","case","sen","vuoksi","se","vuoksi","PRON","ADP","1","j025.7","tdt_all","15136"
"case-X","case","nmod","ennen","voimaantuloa","ennen","voimaan#tulo","ADP","NOUN","3","j025.10","tdt_all","15136"
"X-case","obl","case","sen","jälkeen","se","jälkeen","PRON","ADP","1","j025.16","tdt_all","15136"
"X-case","obl","case","sen","jälkeen","se","jälkeen","PRON","ADP","1","j025.17","tdt_all","15136"
"X-case","nmod","case","Komission","puolesta","komissio","puolesta","NOUN","ADP","1","j025.20","tdt_all","15136"
"X-case","nmod","case","Komission","puolesta","komissio","puolesta","NOUN","ADP","1","j026.14","tdt_all","15136"
"X-case","nmod","case","Komission","puolesta","komissio","puolesta","NOUN","ADP","1","j027.16","tdt_all","15136"
"X-case","obl","case","minkä","vuoksi","mikä","vuoksi","PRON","ADP","1","j029.7","tdt_all","15136"
"X-case","obl","case","kumppaneiden","kanssa","kumppani","kanssa","NOUN","ADP","1","j029.12","tdt_all","15136"
"X-case","conj","case","assosiaatiosopimusten","kautta","assosiaatio#sopimus","kautta","NOUN","ADP","1","j029.12","tdt_all","15136"
"X-case","obl","case","Tätä","varten","tämä","varten","PRON","ADP","1","j029.13","tdt_all","15136"
"X-case","obl","case","EU:n","välillä","EU","välillä","PROPN","ADP","3","j029.13","tdt_all","15136"
"X-case","obl","case","alakomiteoiden","lisäksi","ala#komitea","lisäksi","NOUN","ADP","3","j029.13","tdt_all","15136"
"X-case","obl","case","viranomaisten","kanssa","viran#omainen","kanssa","NOUN","ADP","1","j029.18","tdt_all","15136"
"X-case","obl","case","artiklan","mukaan","artikla","mukaan","NOUN","ADP","1","j029.24","tdt_all","15136"
"X-case","obl","case","yhteisön","puolesta","yhteisö","puolesta","NOUN","ADP","4","j029.30","tdt_all","15136"
"X-case","obl","case","niihin","mukaan","se","mukaan","PRON","ADP","1","j029.33","tdt_all","15136"
"X-case","nmod","case","Neuvoston","puolesta","neuvosto","puolesta","NOUN","ADP","1","j029.35","tdt_all","15136"
"X-case","obl","case","tärkeyden","vuoksi","tärkeys","vuoksi","NOUN","ADP","1","j029.41","tdt_all","15136"
"X-case","nmod","case","maiden","kanssa","maa","kanssa","NOUN","ADP","1","j029.45","tdt_all","15136"
"X-case","obl","case","täytäntöönpanoa","varten","täytäntöönpano","varten","NOUN","ADP","3","j029.46","tdt_all","15136"
"X-case","obl","case","artiklan","mukaan","artikla","mukaan","NOUN","ADP","1","j029.47","tdt_all","15136"
"X-case","root","case","Assosiaationeuvoston","puolesta","assosiaatio#neuvosto","puolesta","NOUN","ADP","1","j029.55","tdt_all","15136"
"X-case","obl","case","kokouksen","jälkeen","kokous","jälkeen","NOUN","ADP","1","j029.63","tdt_all","15136"
"X-case","conj","case","keskuspankkijärjestelmän","nojalla","keskus#pankki#järjestelmä","nojalla","NOUN","ADP","11","j030.8","tdt_all","15136"
"X-case","obl","case","tilastointitarkoituksia","varten","tilastointi#tarkoitus","varten","NOUN","ADP","1","j030.14","tdt_all","15136"
"X-case","obl","case","perusjoukon","puitteissa","perus#joukko","puitteissa","NOUN","ADP","1","j030.16","tdt_all","15136"
"X-case","obl","case","EKP:n","kanssa","EKP","kanssa","PROPN","ADP","1","j030.21","tdt_all","15136"
"X-case","obl","case","artiklan","nojalla","artikla","nojalla","NOUN","ADP","1","j030.22","tdt_all","15136"
"X-case","obl","case","välittäjän","kautta","välittäjä","kautta","NOUN","ADP","1","j030.30","tdt_all","15136"
"X-case","nmod","case","alasektorin","mukaan","ala#sektori","mukaan","NOUN","ADP","5","j030.34","tdt_all","15136"
"X-case","obl","case","maturiteetin","mukaan","maturiteetti","mukaan","NOUN","ADP","1","j030.41","tdt_all","15136"
"X-case","obl","case","Tilastointia","varten","tilastointi","varten","NOUN","ADP","1","j030.51","tdt_all","15136"
"X-case","obl","case","kuukausitaseessa","mukana","kuukausi#tase","mukana","NOUN","ADP","1","j030.52","tdt_all","15136"
"X-case","obl","case","alusta","alkaen","alku","alkaen","NOUN","ADP","1","j030.53","tdt_all","15136"
