"order","relfirst","relsecond","tokenfirst","tokensecond","lemmafirst","lemmasecond","uposfirst","upossecond","hmLength","sentence","source","size"
"X-case","root","case","saa","ilman","saada","ilman","VERB","ADP","1","h1018.16","tdt_all_gov_target","15135"
"X-case","root","case","saa","alle","saada","alle","VERB","ADP","2","h1019.7","tdt_all_gov_target","15135"
"X-case","root","case","siirretään","luokse","siirtää","luokse","VERB","ADP","2","h1019.8","tdt_all_gov_target","15135"
"X-case","root","case","ole","ilman","olla","ilman","VERB","ADP","2","h1020.7","tdt_all_gov_target","15135"
"X-case","root","case","ole","alle","olla","alle","VERB","ADP","2","h1022.7","tdt_all_gov_target","15135"
"case-X","case","root","lähtien","myyneet","lähtien","myydä","ADP","VERB","2","h1022.25","tdt_all_gov_target","15135"
"X-case","root","case","asuu","lähellä","asua","lähellä","VERB","ADP","2","h1023.5","tdt_all_gov_target","15135"
"X-case","advcl","case","turvoksissa","jälkeenkin","turvoksissa","jälkeen","ADV","ADP","3","h1023.21","tdt_all_gov_target","15135"
"X-case","xcomp","case","käydä","luona","käydä","luona","VERB","ADP","2","h1024.5","tdt_all_gov_target","15135"
"X-case","root","case","yritti","keskellä","yrittää","keskellä","VERB","ADP","11","h1024.7","tdt_all_gov_target","15135"
"case-X","case","acl","ympärillä","heiluvan","ympärillä","heilua","ADP","VERB","1","h1024.7","tdt_all_gov_target","15135"
"case-X","case","root","takia","tullutkin","takia","tulla","ADP","VERB","4","h1024.8","tdt_all_gov_target","15135"
"X-case","root","case","Polvennosto","keskelle","polvi#nosto","keskelle","NOUN","ADP","1","h1024.10","tdt_all_gov_target","15135"
"case-X","case","root","asti","noussut","asti","nousta","ADP","VERB","3","h1024.13","tdt_all_gov_target","15135"
"X-case","obl","case","terveyskaupoissa","pitkin","terveys#kauppa","pitkin","NOUN","ADP","1","h1024.17","tdt_all_gov_target","15135"
"X-case","root","case","tanssii","ilman","tanssia","ilman","VERB","ADP","3","h1025.18","tdt_all_gov_target","15135"
"case-X","case","root","käsin","saatu","käsin","saada","ADP","VERB","2","h1025.22","tdt_all_gov_target","15135"
"X-case","xcomp","case","keskustella","kanssa","keskustella","kanssa","VERB","ADP","2","h1025.23","tdt_all_gov_target","15135"
"X-case","root","case","käveli","halki","kävellä","halki","VERB","ADP","3","h1026.10","tdt_all_gov_target","15135"
"X-case","root","case","otettiin","ääressä","ottaa","ääressä","VERB","ADP","3","h1026.11","tdt_all_gov_target","15135"
"case-X","case","advcl","jälkee","meni","jälkeen","mennä","ADP","VERB","3","h1026.14","tdt_all_gov_target","15135"
"X-case","root","case","tehnyt","kanssa","tehdä","kanssa","VERB","ADP","3","h1026.17","tdt_all_gov_target","15135"
"X-case","root","case","tehnyt","takaa","tehdä","takaa","VERB","ADP","3","h1026.25","tdt_all_gov_target","15135"
"X-case","root","case","tehnyt","päällä","tehdä","päällä","VERB","ADP","5","h1027.14","tdt_all_gov_target","15135"
"case-X","case","acl:relcl","jälkeen","menee","jälkeen","mennä","ADP","VERB","2","h1027.14","tdt_all_gov_target","15135"
"X-case","nsubj","case","kääntyminen","vastaan","kääntyminen","vastaan","NOUN","ADP","2","h1027.19","tdt_all_gov_target","15135"
"X-case","nsubj","case","kääntyminen","kiinni","kääntyminen","kiinni","NOUN","ADP","7","h1027.22","tdt_all_gov_target","15135"
"X-case","root","case","Kuljimme","ohi","kulkea","ohi","VERB","ADP","2","h1028.9","tdt_all_gov_target","15135"
"X-case","root","case","tulee","välissä","tulla","välissä","VERB","ADP","4","h1028.20","tdt_all_gov_target","15135"
"X-case","ccomp","case","kuulin","takaa","kuulla","takaa","VERB","ADP","3","h1029.5","tdt_all_gov_target","15135"
"X-case","root","case","menivät","yli","mennä","yli","VERB","ADP","2","h1029.17","tdt_all_gov_target","15135"
"X-case","xcomp:ds","case","odottaa","jälkeen","odottaa","jälkeen","VERB","ADP","7","h1030.5","tdt_all_gov_target","15135"
"X-case","nsubj","case","kulkuyhteyttä","välillä","kulku#yhteys","välillä","NOUN","ADP","4","h1030.10","tdt_all_gov_target","15135"
"X-case","root","case","vetänyt","lähtien","vetää","lähtien","VERB","ADP","5","h1030.14","tdt_all_gov_target","15135"
"X-case","parataxis","case","kumartuu","puoleen","kumartua","puoleen","VERB","ADP","2","h1031.1","tdt_all_gov_target","15135"
"X-case","root","case","Panin","vasten","panna","vasten","VERB","ADP","4","h1031.18","tdt_all_gov_target","15135"
"X-case","root","case","Panin","edellä","panna","edellä","VERB","ADP","7","h1031.21","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","huutanut","mukaan","huutaa","ADP","VERB","3","h1032.16","tdt_all_gov_target","15135"
"X-case","root","case","silta","jälkeen","silta","jälkeen","NOUN","ADP","5","h1033.3","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","silta","mukaan","silta","ADP","NOUN","3","h1033.3","tdt_all_gov_target","15135"
"X-case","advcl","case","juttelit","kanssa","jutella","kanssa","VERB","ADP","2","h1033.11","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","tulisi","mukaan","tulla","ADP","VERB","2","h1033.13","tdt_all_gov_target","15135"
"X-case","obj","case","kampanjan","puolesta","kampanja","puolesta","NOUN","ADP","2","h1033.17","tdt_all_gov_target","15135"
"X-case","obj","case","kampanjan","mukana","kampanja","mukana","NOUN","ADP","6","h1036.3","tdt_all_gov_target","15135"
"X-case","root","case","Kohtaaminen","kanssa","kohtaaminen","kanssa","NOUN","ADP","3","h1036.18","tdt_all_gov_target","15135"
"X-case","xcomp","case","makaavansa","vieressä","maata","vieressä","VERB","ADP","2","h1037.8","tdt_all_gov_target","15135"
"case-X","case","xcomp","kaa","olla","kanssa","olla","ADP","VERB","1","h1037.18","tdt_all_gov_target","15135"
"X-case","root","case","käveli","rinnalla","kävellä","rinnalla","VERB","ADP","2","h1037.22","tdt_all_gov_target","15135"
"X-case","obl","case","meren","äärelle","meri","ääri","NOUN","NOUN","1","h1038.8","tdt_all_gov_target","15135"
"X-case","root","case","seisoo","pitkin","seisoa","pitkin","VERB","ADP","5","h1038.12","tdt_all_gov_target","15135"
"case-X","case","root","vieressä","tulee","vieressä","tulla","ADP","VERB","1","h1038.13","tdt_all_gov_target","15135"
"X-case","root","case","tulee","varten","tulla","varten","VERB","ADP","3","h1038.15","tdt_all_gov_target","15135"
"X-case","root","case","kyyhöttivät","takana","kyyhöttää","takana","VERB","ADP","2","h1038.19","tdt_all_gov_target","15135"
"X-case","root","case","keskustellut","mukaan","keskustella","mukaan","VERB","ADP","2","h1040.2","tdt_all_gov_target","15135"
"X-case","root","case","olemme","vastaan","olla","vastaan","VERB","ADP","3","h1040.6","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","olemme","mukaan","olla","ADP","VERB","1","h1040.6","tdt_all_gov_target","15135"
"X-case","conj","case","soittaa","päästä","soittaa","päästä","VERB","ADP","4","h1040.17","tdt_all_gov_target","15135"
"case-X","case","root","puolesta","taistelleen","puolesta","taistella","ADP","VERB","1","h1040.18","tdt_all_gov_target","15135"
"X-case","xcomp","case","lähtemään","luom","lähteä","luokse","VERB","ADP","4","h1041.12","tdt_all_gov_target","15135"
"X-case","root","case","tuli","kohden","tulla","kohden","VERB","ADP","2","h1041.15","tdt_all_gov_target","15135"
"X-case","nsubj:cop","case","hanke","sijasta","hanke","sijasta","NOUN","ADP","3","h1041.19","tdt_all_gov_target","15135"
"X-case","root","case","haluan","takia","haluta","takia","VERB","ADP","6","h1043.7","tdt_all_gov_target","15135"
"X-case","root","case","haluan","edellä","haluta","edellä","VERB","ADP","6","h1043.14","tdt_all_gov_target","15135"
"case-X","case","root","lisäksi","selviydyttävä","lisäksi","selviytyä","ADP","VERB","3","h1045.2","tdt_all_gov_target","15135"
"X-case","root","case","Tuu","kaa","tulla","kanssa","VERB","ADP","2","h1045.5","tdt_all_gov_target","15135"
"X-case","ccomp","case","Koivulla","takia","Koivu","takia","PROPN","ADP","5","h1045.11","tdt_all_gov_target","15135"
"case-X","case","conj","ennen","kuseskella","ennen","kuseskella","ADP","VERB","1","h1045.12","tdt_all_gov_target","15135"
"case-X","case","root","sijasta","tuotattelevat","sijasta","tuotatella","ADP","VERB","3","h1045.16","tdt_all_gov_target","15135"
"X-case","ccomp","case","liikuteltu","kautta","liikutella","kautta","VERB","ADP","3","h1046.10","tdt_all_gov_target","15135"
"case-X","case","root","ennen","epävarma","ennen","epä#varma","ADP","ADJ","2","h1046.17","tdt_all_gov_target","15135"
"case-X","case","root","kesken","sovittu","kesken","sopia","ADP","VERB","2","h1046.18","tdt_all_gov_target","15135"
"case-X","case","root","huolimatta","lähdemme","huolimatta","lähteä","ADP","VERB","1","h1046.22","tdt_all_gov_target","15135"
"case-X","case","acl","sitten","esitetyssä","sitten","esittää","ADP","VERB","1","h1046.25","tdt_all_gov_target","15135"
"X-case","root","case","täällä","ympäri","täällä","ympäri","ADV","ADP","4","h1047.10","tdt_all_gov_target","15135"
"X-case","root","case","valutteli","ylle","valutella","ylle","VERB","ADP","5","h1047.17","tdt_all_gov_target","15135"
"X-case","root","case","valutteli","päässä","valutella","päässä","VERB","ADP","5","h1048.5","tdt_all_gov_target","15135"
"X-case","root","case","joutui","ilman","joutua","ilman","VERB","ADP","2","h1048.17","tdt_all_gov_target","15135"
"case-X","case","advmod","päin","kallellaan","päin","kallellaan","ADP","ADV","1","h1048.21","tdt_all_gov_target","15135"
"case-X","case","root","vuoksi","yleistää","vuoksi","yleistää","ADP","VERB","6","h1048.22","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","yleistää","mukaan","yleistää","ADP","VERB","2","h1048.22","tdt_all_gov_target","15135"
"X-case","root","case","pistää","alas","pistää","alas","VERB","ADP","3","h1048.25","tdt_all_gov_target","15135"
"case-X","case","root","kohtaan","tunnettiin","kohtaan","tuntea","ADP","VERB","1","h1049.8","tdt_all_gov_target","15135"
"X-case","parataxis","case","kohtuulliset","alta","kohtuullinen","alta","ADJ","ADP","2","h1049.9","tdt_all_gov_target","15135"
"case-X","case","conj","ilman","tulisi","ilman","tulla","ADP","VERB","4","h1051.14","tdt_all_gov_target","15135"
"X-case","xcomp","case","ajamaan","kautta","ajaa","kautta","VERB","ADP","4","h1051.16","tdt_all_gov_target","15135"
"X-case","root","case","Jasse","vailla","Jasse","vailla","PROPN","ADP","3","h1051.18","tdt_all_gov_target","15135"
"X-case","root","case","kartoitettiin","pitkin","kartoittaa","pitkin","VERB","ADP","1","h1051.22","tdt_all_gov_target","15135"
"X-case","root","case","heittää","yli","heittää","yli","VERB","ADP","2","h1054.20","tdt_all_gov_target","15135"
"X-case","obl","case","matkan","varrella","matka","varrella","NOUN","ADV","1","h1054.23","tdt_all_gov_target","15135"
"X-case","root","case","suljettiin","vuoksi","sulkea","vuoksi","VERB","ADP","4","h1055.18","tdt_all_gov_target","15135"
"X-case","root","case","valitaan","nojalla","valita","nojalla","VERB","ADP","2","h1056.2","tdt_all_gov_target","15135"
"X-case","root","case","pyörinyt","ympärillä","pyöriä","ympärillä","VERB","ADP","3","h1056.8","tdt_all_gov_target","15135"
"X-case","root","case","puhuivat","jälkeen","puhua","jälkeen","VERB","ADP","2","h1057.14","tdt_all_gov_target","15135"
"X-case","root","case","jyskyttää","kautta","jyskyttää","kautta","VERB","ADP","6","h1057.21","tdt_all_gov_target","15135"
"X-case","acl:relcl","case","menee","alta","mennä","alta","VERB","ADP","2","h1057.25","tdt_all_gov_target","15135"
"X-case","nsubj:cop","case","syytökset","kohtaan","syytös","kohtaan","NOUN","ADP","2","h1058.6","tdt_all_gov_target","15135"
"X-case","conj","case","romahtivat","jälkeen","romahtaa","jälkeen","VERB","ADP","2","h1059.4","tdt_all_gov_target","15135"
"X-case","xcomp","case","puhuneensa","kanssa","puhua","kanssa","VERB","ADP","3","h1059.23","tdt_all_gov_target","15135"
"X-case","root","case","tepastelee","perässä","tepastella","perässä","VERB","ADP","2","h1060.2","tdt_all_gov_target","15135"
"X-case","conj","case","mentäisiin","ulkopuolelle","mennä","ulkopuolelle","VERB","ADP","3","h1060.15","tdt_all_gov_target","15135"
"X-case","conj","case","juosta","välissä","juosta","välissä","VERB","ADP","3","h1061.1","tdt_all_gov_target","15135"
"case-X","case","csubj:cop","kanssasi","jutella","kanssa","jutella","ADP","VERB","3","h1061.8","tdt_all_gov_target","15135"
"X-case","root","case","jätetyllä","jälkeen","jätetty","jälkeen","NOUN","ADP","3","h1061.12","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","jätetyllä","mukaan","jätetty","ADP","NOUN","2","h1061.12","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","sovittaisi","mukaan","sovittaa","ADP","VERB","2","h1061.21","tdt_all_gov_target","15135"
"X-case","root","case","tarpoo","yli","tarpoa","yli","VERB","ADP","2","h1061.22","tdt_all_gov_target","15135"
"X-case","root","case","tuli","sijaan","tulla","sijaan","VERB","ADP","2","h1061.24","tdt_all_gov_target","15135"
"case-X","case","obl","lukuun","lisävärisäiliötä","lukuun","lisä#väri#säiliö","ADV","NOUN","3","h1062.7","tdt_all_gov_target","15135"
"X-case","root","case","alkoi","sitten","alkaa","sitten","VERB","ADP","6","h1062.17","tdt_all_gov_target","15135"
"X-case","root","case","alkoi","vasten","alkaa","vasten","VERB","ADP","2","h1062.21","tdt_all_gov_target","15135"
"X-case","xcomp","case","koskea","ilman","koskea","ilman","VERB","ADP","1","h1062.24","tdt_all_gov_target","15135"
"X-case","root","case","meni","läpi","mennä","läpi","VERB","ADP","3","h1062.25","tdt_all_gov_target","15135"
"X-case","obj","case","mielenosoituksia","puolesta","mielen#osoitus","puolesta","NOUN","ADP","3","h1063.12","tdt_all_gov_target","15135"
"case-X","case","root","päin","kotoisin","päin","kotoisin","ADP","ADV","3","h1063.18","tdt_all_gov_target","15135"
"X-case","root","case","pimeni","kesken","pimetä","kesken","VERB","ADP","1","h1063.20","tdt_all_gov_target","15135"
"X-case","obl","case","Siihen","asti","siihen","asti","ADV","ADP","1","h1063.25","tdt_all_gov_target","15135"
"X-case","root","case","tehtävä","riippumatta","tehdä","riippumatta","VERB","ADP","6","h1064.13","tdt_all_gov_target","15135"
"X-case","root","case","lainaamaan","varten","lainata","varten","VERB","ADP","2","h1064.15","tdt_all_gov_target","15135"
"X-case","root","case","neuvoteltava","kanssa","neuvotella","kanssa","VERB","ADP","2","h1064.21","tdt_all_gov_target","15135"
"X-case","root","case","Varastoitko","varalta","varastoida","varalta","VERB","ADP","4","h1065.5","tdt_all_gov_target","15135"
"case-X","case","root","Huolimatta","tulen","huolimatta","tulla","ADP","VERB","2","h1065.7","tdt_all_gov_target","15135"
"case-X","case","root","alla","rupesi","alla","ruveta","ADP","VERB","1","h1065.13","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","erottaa","mukaan","erottaa","ADP","VERB","2","h1065.16","tdt_all_gov_target","15135"
"X-case","root","case","lähtee","takaa","lähteä","takaa","VERB","ADP","2","h1066.3","tdt_all_gov_target","15135"
"case-X","case","root","jälkeen","kätellään","jälkeen","kätellä","ADP","VERB","1","h1066.7","tdt_all_gov_target","15135"
"X-case","obl","case","Mikon","kimppuun","Mikko","kimppuun","PROPN","ADV","1","h1066.8","tdt_all_gov_target","15135"
"case-X","case","root","sijaan","on","sijaan","olla","ADP","AUX","1","h1066.14","tdt_all_gov_target","15135"
"X-case","advcl","case","ottaa","mennessä","ottaa","mennessä","VERB","ADP","3","h1066.15","tdt_all_gov_target","15135"
"X-case","conj","case","nimitettiin","päästä","nimittää","päästä","VERB","ADP","3","h1066.23","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","suojaamia","mukaan","suojata","ADP","VERB","4","h1068.14","tdt_all_gov_target","15135"
"case-X","case","root","jälkeen","pidetään","jälkeen","pitää","ADP","VERB","1","h1069.10","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","maksamaan","mukaan","maksaa","ADP","VERB","5","h1069.12","tdt_all_gov_target","15135"
"X-case","root","case","järkevää","mukana","järkevä","mukana","ADJ","ADP","2","h1069.13","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","järkevää","mukaan","järkevä","ADP","ADJ","5","h1069.13","tdt_all_gov_target","15135"
"X-case","root","case","Siellä","pitkin","siellä","pitkin","ADV","ADP","3","h1070.5","tdt_all_gov_target","15135"
"X-case","obj","case","paluu","keskeltä","paluu","keskeltä","NOUN","ADP","3","h1070.23","tdt_all_gov_target","15135"
"case-X","case","root","huolimatta","järjestyi","huolimatta","järjestyä","ADP","VERB","2","h1074.19","tdt_all_gov_target","15135"
"X-case","root","case","kääntyy","vastaan","kääntyä","vastaan","VERB","ADP","7","h1076.4","tdt_all_gov_target","15135"
"case-X","case","acl:relcl","kanssa","menit","kanssa","mennä","ADP","VERB","2","h1076.5","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","miettimään","mukaan","miettiä","ADP","VERB","3","h1076.8","tdt_all_gov_target","15135"
"case-X","case","conj","jälkeen","jatkoon","jälkeen","jatko","ADP","NOUN","1","h1076.9","tdt_all_gov_target","15135"
"X-case","nsubj","case","maailma","ympärillään","maailma","ympärillä","NOUN","ADP","2","h1077.7","tdt_all_gov_target","15135"
"X-case","root","case","rahoittaa","kautta","rahoittaa","kautta","VERB","ADP","5","h1077.9","tdt_all_gov_target","15135"
"X-case","root","case","sekunti","per","sekunti","per","NOUN","ADP","1","h1077.13","tdt_all_gov_target","15135"
