"order","relfirst","relsecond","tokenfirst","tokensecond","lemmafirst","lemmasecond","uposfirst","upossecond","hmLength","sentence","source","size"
"case-X","case","obl","mukaan","ohjelman","mukaan","ohjelma","ADP","NOUN","2","j006.23","tdt_all_to_prep_target","15129"
"case-X","case","obl","ennen","loppua","ennen","loppu","ADP","NOUN","3","j006.25","tdt_all_to_prep_target","15129"
"case-X","case","obl","puitteissa","rahoitusnäkymien","puitteissa","rahoitus#näkymä","ADP","NOUN","3","j006.41","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","tiedotusvälineiden","kanssa","tiedotus#väline","ADP","NOUN","1","j006.65","tdt_all_to_prep_target","15129"
"case-X","case","obl","nojalla","lainsäädännön","nojalla","lain#säädäntö","ADP","NOUN","2","j006.79","tdt_all_to_prep_target","15129"
"case-X","case","obl","keskuudessa","maahanmuuttajien","keskuudessa","maahan#muuttaja","ADP","NOUN","1","j006.83","tdt_all_to_prep_target","15129"
"case-X","case","obl","ilman","perustietoja","ilman","perus#tieto","ADP","NOUN","1","j006.87","tdt_all_to_prep_target","15129"
"case-X","case","obl","ennen","lähtöä","ennen","lähtö","ADP","NOUN","1","j006.89","tdt_all_to_prep_target","15129"
"X-case","obl","case","yleissopimuksen","rinnalla","yleis#sopimus","rinta","NOUN","NOUN","1","j009.6","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","minkä","vuoksi","mikä","ADP","PRON","1","j009.11","tdt_all_to_prep_target","15129"
"case-X","case","obl","sisällä","yhteisön","sisällä","yhteisö","ADP","NOUN","2","j009.11","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","onnettomuuden","jälkeen","onnettomuus","ADP","NOUN","2","j009.17","tdt_all_to_prep_target","15129"
"case-X","case","obl","ennen","matkaa","ennen","matka","ADP","NOUN","1","j009.20","tdt_all_to_prep_target","15129"
"case-X","case","obl","sijaan","matkustajan","sijaan","matkustaja","ADP","NOUN","1","j009.36","tdt_all_to_prep_target","15129"
"case-X","case","obl","saakka","määrään","saakka","määrä","ADP","NOUN","2","j009.45","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kohti","matkustajaa","kohti","matkustaja","ADP","NOUN","1","j009.54","tdt_all_to_prep_target","15129"
"case-X","case","obl","lisäksi","tiedonantovaatimusten","lisäksi","tiedon#anto#vaatimus","ADP","NOUN","2","j009.61","tdt_all_to_prep_target","15129"
"case-X","case","obl","ennen","matkaa","ennen","matka","ADP","NOUN","1","j009.63","tdt_all_to_prep_target","15129"
"case-X","case","conj","sisällä","sen","sisällä","se","ADP","PRON","2","j009.66","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","kehityksen","mukaan","kehitys","ADP","NOUN","2","j009.70","tdt_all_to_prep_target","15129"
"case-X","case","obl","vastaan","vaatimusta","vastaan","vaatimus","ADP","NOUN","1","j009.77","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","sen","mukaan","se","ADP","PRON","1","j010.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","tämän","vuoksi","tämä","ADP","PRON","1","j010.6","tdt_all_to_prep_target","15129"
"case-X","case","obl","välille","tavarakuljetusten","välille","tavara#kuljetus","ADP","NOUN","1","j010.6","tdt_all_to_prep_target","15129"
"case-X","case","nmod","lukuun","tavarakuljetuksia","lukuun","tavara#kuljetus","ADV","NOUN","5","j010.19","tdt_all_to_prep_target","15129"
"case-X","case","nmod","lukuun","moottoriajoneuvoja","lukuun","moottori#ajo#neuvo","ADV","NOUN","11","j010.21","tdt_all_to_prep_target","15129"
"case-X","case","obl","ulkopuolelle","soveltamisalan","ulkopuolelle","soveltamis#ala","ADP","NOUN","2","j010.22","tdt_all_to_prep_target","15129"
"case-X","case","nmod","riippumatta","siitä","riippumatta","se","ADP","PRON","1","j010.38","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","Jäsenvaltioiden","kanssa","jäsen#valtio","ADP","NOUN","1","j012.13","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","rajoitusten","vuoksi","rajoitus","ADP","NOUN","2","j012.40","tdt_all_to_prep_target","15129"
"case-X","case","obl","varten","pilottihanketta","varten","pilotti#hanke","ADP","NOUN","3","j012.41","tdt_all_to_prep_target","15129"
"case-X","case","obl","varten","koordinointia","varten","koordinointi","ADP","NOUN","4","j012.42","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","tehtävänmäärityksen","mukaan","tehtävä#määritys","ADP","NOUN","3","j012.44","tdt_all_to_prep_target","15129"
"case-X","case","nmod","varten","tietoja","varten","tieto","ADP","NOUN","2","j012.47","tdt_all_to_prep_target","15129"
"case-X","case","obl","mennessä","puoliväliin","mennessä","puoliväli","ADP","NOUN","3","j012.56","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","Sen","vuoksi","se","ADP","PRON","1","j012.71","tdt_all_to_prep_target","15129"
"case-X","case","nmod","puolesta","Komission","puolesta","komissio","ADP","NOUN","1","j013.17","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","tämän","vuoksi","tämä","ADP","PRON","1","j016.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","tämän","vuoksi","tämä","ADP","PRON","1","j016.2","tdt_all_to_prep_target","15129"
"case-X","case","nmod","puolesta","Komission","puolesta","komissio","ADP","NOUN","1","j016.9","tdt_all_to_prep_target","15129"
"case-X","case","obl","varten","jälleenmyyntiä","varten","jälleenmyynti","ADP","NOUN","1","j017.3","tdt_all_to_prep_target","15129"
"case-X","case","nmod","nojalla","N:o","nojalla","N:o","ADP","NOUN","1","j017.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","johdosta","kirjan","johdosta","kirja","ADP","NOUN","2","j017.6","tdt_all_to_prep_target","15129"
"case-X","case","obl","lisäksi","sen","lisäksi","se","ADP","PRON","1","j017.8","tdt_all_to_prep_target","15129"
"case-X","case","obl","ulkopuolelle","soveltamisalan","ulkopuolelle","soveltamis#ala","ADP","NOUN","2","j017.9","tdt_all_to_prep_target","15129"
"case-X","case","obl","välillä","yrityksen","välillä","yritys","ADP","NOUN","4","j017.9","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","vaikutusten","vuoksi","vaikutus","ADP","NOUN","4","j017.11","tdt_all_to_prep_target","15129"
"case-X","case","obl","ulkopuolelle","soveltamisalan","ulkopuolelle","soveltamis#ala","ADP","NOUN","2","j017.11","tdt_all_to_prep_target","15129"
"case-X","case","obl","riippumatta","markkinaosuudesta","riippumatta","markkina#osuus","ADP","NOUN","2","j017.11","tdt_all_to_prep_target","15129"
"case-X","case","obl","varten","tarkoituksia","varten","tarkoitus","ADP","NOUN","2","j017.12","tdt_all_to_prep_target","15129"
"case-X","case","obl","puitteissa","joiden","puitteissa","joka","ADP","PRON","1","j017.12","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kanssa","edellytysten","kanssa","edellytys","ADP","NOUN","2","j017.13","tdt_all_to_prep_target","15129"
"case-X","case","obl","ulkopuolelle","soveltamisen","ulkopuolelle","soveltaminen","ADP","NOUN","4","j017.14","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","komitean","kanssa","komitea","ADP","NOUN","2","j017.14","tdt_all_to_prep_target","15129"
"case-X","case","obl","ennen","antamista","ennen","antaminen","ADP","NOUN","3","j017.14","tdt_all_to_prep_target","15129"
"case-X","case","conj","ennen","julkaisemista","ennen","julkaiseminen","ADP","NOUN","2","j017.14","tdt_all_to_prep_target","15129"
"case-X","case","obl","varten","tarkoituksia","varten","tarkoitus","ADP","NOUN","2","j017.21","tdt_all_to_prep_target","15129"
"case-X","case","obl","nojalla","luovutus-","nojalla","luovutus","ADP","NOUN","1","j017.22","tdt_all_to_prep_target","15129"
"case-X","case","obl","ulkopuolelle","soveltamisalan","ulkopuolelle","soveltamis#ala","ADP","NOUN","2","j017.28","tdt_all_to_prep_target","15129"
"case-X","case","orphan","ennen","julkaisemista","ennen","julkaiseminen","ADP","NOUN","2","j017.31","tdt_all_to_prep_target","15129"
"case-X","case","conj","ennen","antamista","ennen","antaminen","ADP","NOUN","2","j017.31","tdt_all_to_prep_target","15129"
"case-X","case","orphan","ennen","julkaisemista","ennen","julkaiseminen","ADP","NOUN","2","j017.32","tdt_all_to_prep_target","15129"
"case-X","case","conj","ennen","antamista","ennen","antaminen","ADP","NOUN","2","j017.32","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kanssa","edellytysten","kanssa","edellytys","ADP","NOUN","2","j017.34","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","sen","jälkeen","se","ADP","PRON","2","j017.36","tdt_all_to_prep_target","15129"
"case-X","case","nmod","puolesta","Neuvoston","puolesta","neuvosto","ADP","NOUN","1","j017.39","tdt_all_to_prep_target","15129"
"case-X","case","obl","varten","jatkamista","varten","jatkaminen","ADP","NOUN","2","j018.8","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","sen","jälkeen","se","ADP","PRON","1","j018.18","tdt_all_to_prep_target","15129"
"case-X","case","nmod","puolesta","Neuvoston","puolesta","neuvosto","ADP","NOUN","1","j018.20","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","jonka","mukaan","joka","ADP","PRON","1","j019.11","tdt_all_to_prep_target","15129"
"case-X","case","nmod","lisäksi","toimivallan","lisäksi","toimi#valta","ADP","NOUN","2","j019.12","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","toiminnan","vuoksi","toiminta","ADP","NOUN","3","j019.16","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kautta","jäsenvaltion","kautta","jäsen#valtio","ADP","NOUN","1","j019.17","tdt_all_to_prep_target","15129"
"case-X","case","obl","nojalla","alakohdan","nojalla","ala#kohta","ADP","NOUN","3","j019.32","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","kiireellisyyden","mukaan","kiireellisyys","ADP","NOUN","2","j019.34","tdt_all_to_prep_target","15129"
"case-X","case","nmod","puolesta","Neuvoston","puolesta","neuvosto","ADP","NOUN","1","j019.41","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","menettelyjen","mukaan","menettely","ADP","NOUN","2","j020.10","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","menettelyjen","mukaan","menettely","ADP","NOUN","2","j020.12","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","tämän","vuoksi","tämä","ADP","PRON","1","j020.17","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","sen","jälkeen","se","ADP","PRON","2","j020.34","tdt_all_to_prep_target","15129"
"case-X","case","nmod","puolesta","Komission","puolesta","komissio","ADP","NOUN","1","j020.38","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kanssa","kohdan","kanssa","kohta","ADP","NOUN","9","j021.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","mennessä","15","mennessä","15","ADP","NUM","1","j021.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","päivämäärän","jälkeen","päivä#määrä","ADP","NOUN","2","j021.5","tdt_all_to_prep_target","15129"
"case-X","case","nmod","puolesta","Neuvoston","puolesta","neuvosto","ADP","NOUN","1","j021.20","tdt_all_to_prep_target","15129"
"case-X","case","obl","nojalla","artiklan","nojalla","artikla","ADP","NOUN","3","j022.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","tämän","vuoksi","tämä","ADP","PRON","1","j022.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","tämän","vuoksi","tämä","ADP","PRON","1","j022.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","laajuuden","vuoksi","laajuus","ADP","NOUN","2","j022.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","joiden","mukaan","joka","ADP","PRON","1","j022.9","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","ostajien","mukaan","ostaja","ADP","NOUN","2","j022.11","tdt_all_to_prep_target","15129"
"case-X","case","obl","ulkopuolelle","käsitteen","ulkopuolelle","käsite","ADP","NOUN","2","j022.13","tdt_all_to_prep_target","15129"
"case-X","case","obl","puolesta","tuottajien","puolesta","tuottaja","ADP","NOUN","2","j022.13","tdt_all_to_prep_target","15129"
"case-X","case","obl","välille","jäsenvaltioiden","välille","jäsen#valtio","ADP","NOUN","1","j022.15","tdt_all_to_prep_target","15129"
"case-X","case","obl","sijaan","sen","sijaan","se","ADP","PRON","1","j022.17","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","rikkomisen","vuoksi","rikkominen","ADP","NOUN","2","j022.17","tdt_all_to_prep_target","15129"
"case-X","case","obl","asti","tähän","asti","tämä","ADP","PRON","1","j022.22","tdt_all_to_prep_target","15129"
"case-X","case","obl","vastaan","tuontia","vastaan","tuonti","ADP","NOUN","2","j022.24","tdt_all_to_prep_target","15129"
"case-X","case","obl","lisäksi","Sen","lisäksi","se","ADP","PRON","1","j022.35","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","Selvyyden","vuoksi","selvyys","ADP","NOUN","1","j022.36","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","sen","vuoksi","se","ADP","PRON","1","j022.36","tdt_all_to_prep_target","15129"
"case-X","case","obl","nojalla","asetuksen","nojalla","asetus","ADP","NOUN","2","j022.36","tdt_all_to_prep_target","15129"
"case-X","case","obl","kautta","sen","kautta","se","ADP","PRON","1","j022.43","tdt_all_to_prep_target","15129"
"case-X","case","obl","välillä","joiden","välillä","joka","ADP","PRON","1","j022.50","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","hintansa","vuoksi","hinta","ADP","NOUN","1","j022.54","tdt_all_to_prep_target","15129"
"case-X","case","obl","suhteen","kustannuserien","suhteen","kustannus#erä","ADP","NOUN","3","j022.60","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","perustamistoiminnan","vuoksi","perustamis#toiminta","ADP","NOUN","2","j022.61","tdt_all_to_prep_target","15129"
"case-X","case","obl","ennen","tarkastuskäyntejä","ennen","tarkastus#käynti","ADP","NOUN","1","j022.63","tdt_all_to_prep_target","15129"
"case-X","case","obl","varten","Myynti-","varten","myynti","ADP","NOUN","1","j022.64","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","alkamisen","jälkeen","alkaminen","ADP","NOUN","2","j022.69","tdt_all_to_prep_target","15129"
"case-X","case","obl","välillä","viejän","välillä","viejä","ADP","NOUN","1","j022.72","tdt_all_to_prep_target","15129"
"case-X","case","obl","asti","kokonaismäärään","asti","kokonais#määrä","ADP","NOUN","2","j023.11","tdt_all_to_prep_target","15129"
"case-X","case","nmod","puolesta","Komission","puolesta","komissio","ADP","NOUN","1","j023.16","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","sen","vuoksi","se","ADP","PRON","1","j025.7","tdt_all_to_prep_target","15129"
"case-X","case","nmod","ennen","voimaantuloa","ennen","voimaan#tulo","ADP","NOUN","3","j025.10","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","sen","jälkeen","se","ADP","PRON","2","j025.16","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","sen","jälkeen","se","ADP","PRON","2","j025.17","tdt_all_to_prep_target","15129"
"case-X","case","nmod","puolesta","Komission","puolesta","komissio","ADP","NOUN","1","j025.20","tdt_all_to_prep_target","15129"
"case-X","case","nmod","puolesta","Komission","puolesta","komissio","ADP","NOUN","1","j026.14","tdt_all_to_prep_target","15129"
"case-X","case","nmod","puolesta","Komission","puolesta","komissio","ADP","NOUN","1","j027.16","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","minkä","vuoksi","mikä","ADP","PRON","1","j029.7","tdt_all_to_prep_target","15129"
"X-case","obl","case","kumppaneiden","kanssa","kumppani","kanssa","NOUN","ADP","1","j029.12","tdt_all_to_prep_target","15129"
"case-X","case","conj","kautta","assosiaatiosopimusten","kautta","assosiaatio#sopimus","ADP","NOUN","8","j029.12","tdt_all_to_prep_target","15129"
"case-X","case","obl","varten","Tätä","varten","tämä","ADP","PRON","1","j029.13","tdt_all_to_prep_target","15129"
"case-X","case","obl","välillä","EU:n","välillä","EU","ADP","PROPN","1","j029.13","tdt_all_to_prep_target","15129"
"case-X","case","obl","lisäksi","alakomiteoiden","lisäksi","ala#komitea","ADP","NOUN","5","j029.13","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","viranomaisten","kanssa","viran#omainen","ADP","NOUN","2","j029.18","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","artiklan","mukaan","artikla","ADP","NOUN","3","j029.24","tdt_all_to_prep_target","15129"
"case-X","case","obl","puolesta","yhteisön","puolesta","yhteisö","ADP","NOUN","2","j029.30","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","niihin","mukaan","se","ADP","PRON","1","j029.33","tdt_all_to_prep_target","15129"
"case-X","case","nmod","puolesta","Neuvoston","puolesta","neuvosto","ADP","NOUN","1","j029.35","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","tärkeyden","vuoksi","tärkeys","ADP","NOUN","2","j029.41","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kanssa","maiden","kanssa","maa","ADP","NOUN","2","j029.45","tdt_all_to_prep_target","15129"
"case-X","case","obl","varten","täytäntöönpanoa","varten","täytäntöönpano","ADP","NOUN","2","j029.46","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","artiklan","mukaan","artikla","ADP","NOUN","3","j029.47","tdt_all_to_prep_target","15129"
"case-X","case","root","puolesta","Assosiaationeuvoston","puolesta","assosiaatio#neuvosto","ADP","NOUN","1","j029.55","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","kokouksen","jälkeen","kokous","ADP","NOUN","2","j029.63","tdt_all_to_prep_target","15129"
"case-X","case","conj","nojalla","keskuspankkijärjestelmän","nojalla","keskus#pankki#järjestelmä","ADP","NOUN","3","j030.8","tdt_all_to_prep_target","15129"
"case-X","case","obl","varten","tilastointitarkoituksia","varten","tilastointi#tarkoitus","ADP","NOUN","2","j030.14","tdt_all_to_prep_target","15129"
